customernumber	date	salutation	title	domain	datecreated	newsletter	model	paymenttype	deliverytype	invoicepostcode	delivpostcode	voucher	advertisingdatacode	case	numberitems	gift	entry	points	shippingcosts	deliverydatepromised	deliverydaterea	weight	remi	cancel	used	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	target90
26482	282	1	0	0	282	0	3	1	1	76	$null$	0		1	1	0	1	0	0	282	282	110	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
55650	357	0	0	12	357	0	1	0	0	49	$null$	0	BQ	1	1	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6396	153	1	0	9	153	0	1	1	1	14	$null$	0		4	1	0	0	0	0	153	153	128	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
41946	343	0	0	12	343	0	1	0	0	1	$null$	0		3	1	0	0	0	0	343	343	184	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1
33376	265	1	0	12	265	0	1	2	0	95	$null$	1	AR	1	1	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
61997	104	0	0	9	104	0	3	1	1	1	$null$	0		1	1	0	1	0	0	104	104	258	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
8563	249	0	0	9	249	0	3	1	1	34	$null$	0		5	2	0	1	0	0	249	249	786	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
1224	211	0	0	11	211	1	1	1	1	52	$null$	0		4	5	0	0	0	0	211	211	1950	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1
25542	268	2	0	12	268	0	3	0	0	24	$null$	0		3	1	0	1	0	0	268	268	670	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
59429	212	0	0	4	212	0	2	0	0	46	$null$	1		1	1	0	1	0	0	212	212	830	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23545	314	0	0	8	314	0	3	0	0	36	$null$	0		4	2	0	1	0	0	314	314	756	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
24614	361	1	0	12	361	0	1	2	0	69	$null$	1		3	4	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
26681	198	0	0	11	198	0	1	0	0	90	$null$	0		4	2	0	0	0	0	198	198	581	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
11552	293	0	0	4	293	0	2	0	0	44	$null$	1		1	2	0	1	0	0	293	293	666	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
19576	211	0	0	4	211	0	1	2	0	75	$null$	0	AB	3	5	0	0	0	0	211	211	2351	0	0	5	0	5	0	0	0	0	0	0	0	0	0	1
25600	342	0	0	9	342	0	1	3	0	99	$null$	0		4	4	0	0	0	0	342	342	1285	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
36674	335	0	0	9	335	0	2	0	0	50	$null$	0		4	2	0	1	0	0	335	335	1907	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
12795	175	0	0	8	175	1	1	0	0	47	$null$	1	AB	3	2	0	0	0	0	175	175	729	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
59886	350	0	0	9	350	0	3	1	1	48	$null$	0		4	1	0	1	0	0	350	350	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
40995	341	1	0	4	341	0	1	2	0	81	81	0		3	1	0	0	0	0	341	341	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
59245	217	1	0	5	217	0	3	1	1	22	$null$	0		3	1	0	1	0	0	217	217	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
14308	330	0	0	8	330	0	1	0	0	8	$null$	0	BQ	3	1	0	0	0	0	330	330	552	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
28382	103	0	0	9	103	0	3	0	0	22	$null$	0		3	1	0	1	0	0	103	103	985	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
37905	279	0	0	8	279	0	1	2	0	51	$null$	0		4	6	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
50950	258	1	0	9	258	0	3	1	1	71	$null$	0		1	1	0	1	0	0	258	258	382	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
3724	222	0	0	9	222	0	3	1	1	67	$null$	0		2	1	0	1	0	0	222	222	294	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
17353	111	0	0	9	111	0	3	2	0	78	$null$	0		5	3	0	1	0	0	111	111	2153	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
36141	347	1	0	4	347	1	1	0	0	88	$null$	1		3	2	0	0	0	0	347	347	844	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
49736	289	1	0	8	289	0	1	0	0	72	$null$	0		2	1	0	0	0	1	289	289	620	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
50864	200	0	0	9	200	0	2	0	0	58	$null$	0		2	1	0	1	0	1	200	200	385	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4524	139	2	0	4	139	0	1	0	0	1	$null$	0		3	1	0	0	0	0	139	139	664	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
57215	217	1	0	8	217	0	1	0	0	20	$null$	0		2	1	0	0	0	1	217	217	439	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
46391	97	1	0	3	97	0	3	2	0	44	$null$	0		4	1	0	1	0	0	97	97	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
9152	99	0	0	12	99	0	1	0	0	73	$null$	0		2	1	0	0	0	1	99	99	300	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
50200	362	0	0	9	362	0	1	2	0	79	$null$	0		2	1	0	0	0	0	362	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
949	164	0	0	8	164	0	2	3	0	33	$null$	1		1	4	0	1	0	0	164	164	793	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
37958	348	0	0	9	348	0	1	0	0	48	$null$	0		4	3	0	0	0	0	348	348	719	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
3646	213	0	0	12	213	0	1	0	0	30	$null$	0	CA	1	1	0	0	0	1	213	213	391	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
62344	314	0	0	11	314	0	3	2	0	36	$null$	0		2	2	0	1	0	1	314	314	348	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
48934	166	1	0	12	166	0	1	0	0	41	$null$	1	AH	1	1	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
20649	184	0	0	4	184	0	1	0	0	71	$null$	0	BQ	4	6	0	0	0	0	184	184	1316	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
21916	292	1	0	2	292	0	1	2	0	52	$null$	0	BQ	3	1	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26644	154	0	0	4	154	0	1	0	0	31	$null$	0		3	2	0	0	0	0	154	154	186	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
12750	245	0	0	12	245	0	1	2	0	21	$null$	0		2	2	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
52450	355	1	0	4	355	0	1	0	0	22	$null$	0	BQ	5	7	0	0	0	0	355	355	2607	0	0	0	5	2	0	0	0	0	0	0	0	0	0	1
37561	234	0	0	0	234	0	2	0	0	45	$null$	1		1	1	0	1	0	0	234	234	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
28898	141	0	0	9	141	0	3	0	0	64	$null$	1		4	1	0	1	0	0	141	141	430	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
7726	265	1	0	4	265	0	1	3	0	44	$null$	0		1	1	0	0	0	0	265	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
14262	342	0	0	1	342	1	2	0	0	47	$null$	0		3	2	0	1	0	0	342	342	1117	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
61	253	0	0	9	253	0	1	0	0	79	$null$	0		4	3	0	0	0	0	253	253	832	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1
24274	327	1	0	9	327	0	1	0	0	28	$null$	0		4	2	0	0	0	0	327	327	142	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
23811	315	1	0	12	315	0	2	1	1	52	$null$	0		2	1	0	1	0	0	315	315	272	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
9212	352	1	0	9	352	0	1	2	0	34	$null$	0		1	1	0	0	0	1	352	352	87	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
43637	162	0	0	12	162	1	1	3	0	10	$null$	0	AB	2	1	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
32170	302	0	0	9	302	0	3	1	1	86	$null$	0		1	1	0	1	0	0	302	302	308	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26476	225	0	0	4	225	0	1	1	1	90	$null$	0		5	6	0	0	0	0	225	225	3378	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
8201	281	1	0	2	281	0	1	2	0	94	$null$	0		4	1	0	0	0	0	281	281	523	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
49515	230	0	0	9	230	0	1	0	0	41	$null$	0		2	1	0	0	0	1	230	230	655	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
8782	174	2	0	12	174	0	1	0	0	12	$null$	0		5	2	0	0	0	0	174	174	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
46898	231	1	0	1	231	0	1	2	0	42	$null$	0		5	2	0	0	0	0	231	231	632	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
8358	312	0	0	4	312	1	2	3	0	50	$null$	0		3	1	0	1	0	0	312	312	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
63880	338	2	0	9	338	0	1	2	0	71	$null$	0		2	1	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
63256	339	1	0	11	339	0	2	0	0	44	$null$	0		2	1	0	1	0	1	339	339	268	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
26676	351	0	0	9	351	0	1	0	0	94	$null$	0		5	1	0	0	0	0	351	351	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
30829	139	0	0	4	139	0	3	1	1	99	$null$	0		3	2	0	1	0	0	139	139	463	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
57490	255	1	0	4	255	0	1	0	0	51	$null$	0	AB	5	2	0	0	0	0	255	255	1456	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
63762	189	0	0	4	189	0	1	0	0	9	$null$	0	BQ	3	3	0	0	0	0	189	189	993	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1
52091	172	0	0	1	172	0	1	3	0	21	21	0		4	2	0	0	0	1	172	172	292	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
38206	245	0	0	4	245	0	3	3	0	22	$null$	0		3	1	0	1	0	1	245	245	103	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
24960	212	0	0	5	212	0	1	0	0	44	$null$	1	AR	1	1	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8816	343	0	0	4	343	1	1	3	0	72	$null$	1	AT	3	2	0	0	0	0	343	343	652	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
40840	218	1	0	12	218	0	1	0	0	26	$null$	0	BQ	5	5	0	0	0	0	218	218	1877	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
45094	342	1	0	8	342	0	1	0	0	91	$null$	0		4	1	0	0	0	0	342	342	280	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
28325	320	0	0	9	320	0	2	1	1	41	$null$	0		5	3	0	1	0	0	320	320	1147	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
29241	308	0	0	9	308	0	1	0	0	97	$null$	0	BQ	2	1	0	0	0	1	308	308	324	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
24219	125	0	0	9	125	0	2	2	0	41	$null$	0		3	6	0	1	0	0	125	125	490	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
19025	344	1	0	4	344	0	1	1	1	22	$null$	0		3	1	0	0	0	0	344	344	530	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4607	120	2	0	12	120	0	2	0	0	52	52	0		3	1	0	1	0	0	120	120	934	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
55682	107	0	0	4	107	0	1	0	0	63	$null$	1		1	1	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
33254	173	1	0	8	173	0	2	2	0	52	$null$	1		1	1	0	1	0	0	173	173	813	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
59874	346	1	0	11	346	0	1	2	0	69	$null$	0		2	1	0	0	0	1	346	346	700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2252	96	1	0	11	96	0	1	0	0	52	$null$	0	CA	3	2	0	0	0	0	96	96	1006	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
6387	248	0	0	2	248	0	1	0	0	73	$null$	1	BD	3	2	0	0	0	0	248	248	706	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
431	248	2	0	9	248	1	1	2	0	85	$null$	0		4	4	0	0	0	0	248	248	1710	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0
17570	319	0	0	12	319	0	1	0	0	51	$null$	1	AX	1	1	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
61315	340	1	0	12	340	0	1	2	0	58	$null$	0		3	2	0	0	0	0	340	340	438	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
27993	118	1	0	12	118	0	1	2	0	21	$null$	0		1	1	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
29202	264	0	0	8	264	0	1	0	0	86	$null$	1	AX	1	1	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
12178	150	2	0	4	150	1	1	0	0	86	$null$	0	BL	2	1	0	0	0	1	150	150	941	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
37341	106	1	0	8	106	0	1	2	0	74	$null$	0		4	1	0	0	0	0	106	106	611	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
32879	258	1	0	8	258	0	1	1	1	88	$null$	0		4	2	0	0	0	0	258	258	229	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2238	145	1	0	12	145	1	1	3	0	75	75	1		4	6	0	0	0	0	145	145	2038	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0
60756	361	0	0	11	361	0	2	2	0	41	$null$	1		1	3	0	1	0	0	361	361	1511	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
37590	215	2	0	8	215	0	1	1	1	85	$null$	0		5	2	0	0	0	0	215	215	749	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
65940	330	0	0	2	330	1	3	0	0	25	$null$	0		4	1	0	1	0	0	330	330	324	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
42191	215	1	0	11	215	0	2	1	1	52	$null$	0		3	3	0	1	0	0	215	215	884	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1
56126	258	2	0	12	258	0	3	1	1	65	$null$	0		4	3	0	1	0	0	258	258	926	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
21996	333	0	0	9	333	1	3	0	0	91	$null$	0	BD	4	4	0	1	0	0	333	333	2224	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0
24270	313	1	0	12	313	1	1	0	0	84	$null$	1	AX	1	1	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
22701	140	0	0	11	140	0	1	2	0	75	$null$	0		2	1	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
39728	142	0	0	9	142	0	1	0	0	56	$null$	0		4	2	0	0	0	0	142	142	1041	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
14863	352	0	0	5	352	0	2	1	1	45	$null$	0		4	1	0	1	0	0	352	352	464	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
32150	346	0	0	9	346	0	3	1	1	25	$null$	0		5	4	0	1	0	0	346	346	1143	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0
41152	281	2	0	12	281	0	1	3	0	67	$null$	0		3	2	0	0	0	0	281	281	166	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
3629	222	1	0	9	222	0	2	0	0	59	$null$	0		5	2	0	1	0	0	222	222	431	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
62821	292	1	0	11	292	1	3	2	0	42	$null$	0	BD	3	1	0	1	0	0	292	292	986	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
63782	280	1	0	9	280	0	3	1	1	92	$null$	0		2	1	0	1	0	0	280	280	110	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
21279	142	0	0	1	142	0	3	0	0	40	$null$	0		3	2	0	1	0	0	142	142	351	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
38825	347	0	0	8	347	0	1	2	0	67	$null$	0		2	1	0	0	0	1	347	347	301	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
54209	166	1	0	9	166	0	1	0	0	22	$null$	0		5	1	0	0	0	0	166	166	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
49011	282	0	0	8	282	0	1	0	0	49	$null$	1	AX	1	1	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
7430	324	0	0	4	324	0	1	3	0	56	$null$	0		1	1	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3504	167	1	0	4	167	0	3	0	0	54	$null$	0	AQ	4	1	0	0	0	0	167	167	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
38602	247	0	0	4	247	0	3	1	1	41	$null$	0		4	1	0	1	0	0	247	247	747	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
4142	252	0	0	9	252	0	1	2	0	91	$null$	0		2	1	0	0	0	1	252	252	766	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
64041	343	1	0	12	343	0	1	0	0	70	$null$	0		4	1	0	0	0	0	343	343	498	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
40834	292	0	0	12	292	1	1	0	0	55	$null$	0	BR	4	3	0	0	0	0	292	292	1285	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1
59422	185	0	0	9	185	1	1	1	1	15	$null$	0		3	1	0	0	0	0	185	185	512	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
64784	209	1	0	9	209	0	1	3	0	64	$null$	0		3	1	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27451	155	1	0	12	155	0	1	0	0	19	$null$	0		5	2	0	0	0	0	155	155	364	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
36106	162	0	0	12	162	0	1	0	0	28	$null$	0		1	1	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
34194	342	0	0	12	342	0	1	0	0	8	$null$	0		3	3	0	0	0	0	342	342	1018	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
10424	339	1	0	6	339	0	1	2	0	70	$null$	0		2	1	0	0	0	1	339	339	644	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
18726	226	2	0	8	226	0	2	2	0	41	$null$	0		5	3	0	1	0	0	226	226	1402	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
18073	114	0	0	9	114	0	1	1	1	70	$null$	0	AB	2	1	0	0	0	0	114	114	313	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
9034	209	0	0	12	209	1	3	2	0	79	$null$	0		3	4	0	1	0	0	209	209	841	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
4584	362	0	0	12	362	0	1	0	0	18	$null$	0		4	1	0	0	0	0	362	362	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
18453	289	1	0	4	289	0	1	2	0	31	$null$	0		4	1	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
45486	171	2	0	12	171	0	3	1	1	22	$null$	0		2	1	0	1	0	0	171	171	147	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
42011	247	0	0	12	247	0	1	0	0	10	$null$	0	AB	1	1	0	0	0	1	247	247	120	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
49243	226	0	0	12	226	0	1	2	0	53	$null$	0		2	1	0	0	0	1	226	226	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
43245	355	1	0	10	355	0	1	2	0	80	$null$	0	BQ	1	1	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26464	180	0	0	5	180	0	3	0	0	24	$null$	0		2	2	0	1	0	1	180	180	264	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
56168	337	0	0	10	337	1	1	0	0	9	$null$	0		4	4	0	0	0	0	337	337	1363	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0
7330	350	0	0	9	350	1	2	0	0	33	$null$	0		3	1	0	1	0	0	350	350	627	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
49342	229	2	0	9	229	0	1	0	0	1	$null$	0		5	4	0	0	0	0	229	229	1083	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0
5384	160	0	0	9	160	0	3	0	0	65	$null$	0		3	2	0	1	0	0	160	160	992	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
14472	116	0	0	4	116	0	1	0	0	25	$null$	1		3	3	0	0	0	0	116	116	1201	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
41283	96	1	0	8	96	0	1	3	0	31	$null$	0		1	1	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27944	352	1	0	4	352	0	1	3	0	80	33	0	CA	3	2	0	0	0	0	352	352	636	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
15052	266	1	0	6	266	0	1	0	0	33	$null$	0		4	2	0	0	0	0	266	266	1256	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
3558	105	0	0	4	105	0	1	0	0	23	$null$	0		4	1	0	0	0	0	105	105	715	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
59859	307	0	0	1	307	1	1	0	0	67	$null$	0	BQ	3	4	0	0	0	0	307	307	774	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
24027	348	1	0	9	348	0	1	1	1	34	$null$	0		4	1	0	0	0	0	348	348	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
36318	291	0	0	12	291	0	2	1	1	40	$null$	0		1	1	0	1	0	0	291	291	361	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
5748	246	1	0	12	246	0	3	1	1	42	$null$	0		4	2	0	1	0	0	246	246	1168	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
42088	249	1	0	9	249	0	1	0	0	4	$null$	1	AR	1	1	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24596	295	0	0	9	295	0	3	0	0	77	$null$	0		3	1	0	1	0	0	295	295	175	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
44949	365	0	0	6	365	0	2	2	0	53	$null$	1		1	1	0	1	0	1	365	365	291	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19577	104	0	0	10	104	0	1	3	0	87	$null$	0	BR	5	4	0	0	0	0	104	104	1586	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
25601	253	1	0	1	253	0	1	1	1	39	$null$	0		1	1	0	0	0	0	253	253	219	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15467	323	0	0	9	323	0	1	0	0	80	$null$	0	CA	2	1	0	0	0	1	323	323	504	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
17091	144	0	0	12	144	0	3	0	0	55	$null$	0		4	2	0	1	0	0	144	144	447	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
46439	364	1	0	12	364	0	2	0	0	50	$null$	0		5	3	0	1	0	0	364	364	583	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
47895	360	1	0	9	360	0	3	0	0	78	$null$	0		5	1	0	1	0	0	360	360	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
53562	202	0	0	4	202	0	3	1	1	73	$null$	0		3	1	0	1	0	0	202	202	470	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
4076	99	0	0	4	99	1	1	0	0	82	$null$	0		3	2	0	0	0	0	99	99	191	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
41942	147	0	0	12	147	1	1	0	0	56	$null$	0		3	2	0	0	0	0	147	147	1384	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
31513	322	1	0	4	322	1	1	2	0	88	$null$	0		4	3	0	0	0	0	322	322	830	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
48466	215	0	0	9	215	0	2	1	1	44	$null$	0		4	2	0	1	0	0	215	215	1688	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
904	98	0	0	1	98	1	2	0	0	44	44	0		2	1	0	1	0	1	98	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
64056	285	1	0	8	285	0	1	0	0	93	$null$	0		2	1	0	0	0	1	285	285	370	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
4426	163	1	0	11	163	1	1	2	0	25	$null$	0	BL	3	2	0	0	0	0	163	163	1230	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
16759	216	0	0	8	216	0	1	0	0	33	$null$	0	BQ	2	1	0	0	0	1	216	216	328	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
49920	336	1	0	12	336	0	1	2	0	26	$null$	0		3	1	0	0	0	0	336	336	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1912	91	1	0	4	91	0	3	2	0	76	$null$	0		4	2	0	1	0	0	91	91	304	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
47295	259	0	0	3	259	0	1	1	1	63	$null$	0		1	1	0	0	0	0	259	259	367	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
61463	241	1	0	6	241	0	1	3	0	36	$null$	0		2	1	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
38255	188	0	0	9	188	1	3	1	1	31	$null$	0		4	4	0	1	0	0	188	188	915	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
36657	122	0	0	1	122	1	3	1	1	31	$null$	0	BQ	1	1	0	1	0	0	122	122	167	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
28456	284	0	0	12	284	0	3	0	0	90	$null$	0		4	2	0	1	0	0	284	284	1078	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
49604	225	1	0	2	225	0	1	0	0	47	$null$	0	BR	4	2	0	0	0	0	225	225	709	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
34096	219	0	0	12	219	0	2	1	1	51	$null$	0		5	1	0	1	0	0	219	219	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
34904	139	0	0	12	139	0	2	2	0	44	$null$	1	AB	1	3	0	1	0	0	139	139	1203	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
31383	360	0	0	12	360	0	1	2	0	90	$null$	0	BQ	4	1	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
18547	290	1	0	12	290	0	3	0	0	53	$null$	0		4	2	0	1	0	0	290	290	1595	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
40143	234	1	0	12	234	0	1	0	0	13	$null$	0		5	3	0	0	0	0	234	234	2139	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
